"fips","State","County","IECC15","IECC21","BA15","BA21","Moisture15","Moisture21"
"22103","Louisiana","St. Tammany",2,2,"Hot-Humid","Hot-Humid","A","A"
"22105","Louisiana","Tangipahoa",2,2,"Hot-Humid","Hot-Humid","A","A"
"22107","Louisiana","Tensas",3,3,"Hot-Humid","Hot-Humid","A","A"
"22109","Louisiana","Terrebonne",2,2,"Hot-Humid","Hot-Humid","A","A"
"22111","Louisiana","Union",3,3,"Hot-Humid","Hot-Humid","A","A"
"22113","Louisiana","Vermilion",2,2,"Hot-Humid","Hot-Humid","A","A"
"22115","Louisiana","Vernon",3,3,"Hot-Humid","Hot-Humid","A","A"
"22117","Louisiana","Washington",2,2,"Hot-Humid","Hot-Humid","A","A"
"22119","Louisiana","Webster",3,3,"Hot-Humid","Hot-Humid","A","A"
"22121","Louisiana","West Baton Rouge",2,2,"Hot-Humid","Hot-Humid","A","A"
"22123","Louisiana","West Carroll",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"22125","Louisiana","West Feliciana",2,2,"Hot-Humid","Hot-Humid","A","A"
"22127","Louisiana","Winn",3,3,"Hot-Humid","Hot-Humid","A","A"
"23001","Maine","Androscoggin",6,6,"Cold","Cold","A","A"
"23003","Maine","Aroostook",7,7,"Very Cold","Very Cold",NA,NA
"23005","Maine","Cumberland",6,6,"Cold","Cold","A","A"
"23007","Maine","Franklin",6,6,"Cold","Cold","A","A"
"23009","Maine","Hancock",6,6,"Cold","Cold","A","A"
"23011","Maine","Kennebec",6,6,"Cold","Cold","A","A"
"23013","Maine","Knox",6,6,"Cold","Cold","A","A"
"23015","Maine","Lincoln",6,6,"Cold","Cold","A","A"
"23017","Maine","Oxford",6,6,"Cold","Cold","A","A"
"23019","Maine","Penobscot",6,6,"Cold","Cold","A","A"
"23021","Maine","Piscataquis",6,6,"Cold","Cold","A","A"
"23023","Maine","Sagadahoc",6,6,"Cold","Cold","A","A"
"23025","Maine","Somerset",6,6,"Cold","Cold","A","A"
"23027","Maine","Waldo",6,6,"Cold","Cold","A","A"
"23029","Maine","Washington",6,6,"Cold","Cold","A","A"
"23031","Maine","York",6,6,"Cold","Cold","A","A"
"24001","Maryland","Allegany",4,5,"Mixed-Humid","Cold","A","A"
"24003","Maryland","Anne Arundel",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24005","Maryland","Baltimore",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24009","Maryland","Calvert",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24011","Maryland","Caroline",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24013","Maryland","Carroll",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24015","Maryland","Cecil",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24017","Maryland","Charles",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24019","Maryland","Dorchester",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24021","Maryland","Frederick",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24023","Maryland","Garrett",5,5,"Cold","Cold","A","A"
"24025","Maryland","Harford",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24027","Maryland","Howard",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24029","Maryland","Kent",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24031","Maryland","Montgomery",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24033","Maryland","Prince George's",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24035","Maryland","Queen Anne's",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24037","Maryland","St. Mary's",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24039","Maryland","Somerset",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24041","Maryland","Talbot",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24043","Maryland","Washington",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24045","Maryland","Wicomico",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24047","Maryland","Worcester",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"24510","Maryland","Baltimore",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"25001","Massachusetts","Barnstable",5,5,"Cold","Cold","A","A"
"25003","Massachusetts","Berkshire",5,5,"Cold","Cold","A","A"
"25005","Massachusetts","Bristol",5,5,"Cold","Cold","A","A"
"25007","Massachusetts","Dukes",5,5,"Cold","Cold","A","A"
"25009","Massachusetts","Essex",5,5,"Cold","Cold","A","A"
"25011","Massachusetts","Franklin",5,5,"Cold","Cold","A","A"
"25013","Massachusetts","Hampden",5,5,"Cold","Cold","A","A"
"25015","Massachusetts","Hampshire",5,5,"Cold","Cold","A","A"
"25017","Massachusetts","Middlesex",5,5,"Cold","Cold","A","A"
"25019","Massachusetts","Nantucket",5,5,"Cold","Cold","A","A"
"25021","Massachusetts","Norfolk",5,5,"Cold","Cold","A","A"
"25023","Massachusetts","Plymouth",5,5,"Cold","Cold","A","A"
"25025","Massachusetts","Suffolk",5,5,"Cold","Cold","A","A"
"25027","Massachusetts","Worcester",5,5,"Cold","Cold","A","A"
"26001","Michigan","Alcona",6,6,"Cold","Cold","A","A"
"26003","Michigan","Alger",6,6,"Cold","Cold","A","A"
"26005","Michigan","Allegan",5,5,"Cold","Cold","A","A"
"26007","Michigan","Alpena",6,6,"Cold","Cold","A","A"
"26009","Michigan","Antrim",6,6,"Cold","Cold","A","A"
"26011","Michigan","Arenac",6,6,"Cold","Cold","A","A"
"26013","Michigan","Baraga",7,6,"Very Cold","Cold",NA,"A"
"26015","Michigan","Barry",5,5,"Cold","Cold","A","A"
"26017","Michigan","Bay",5,5,"Cold","Cold","A","A"
"26019","Michigan","Benzie",6,6,"Cold","Cold","A","A"
"26021","Michigan","Berrien",5,5,"Cold","Cold","A","A"
"26023","Michigan","Branch",5,5,"Cold","Cold","A","A"
"26025","Michigan","Calhoun",5,5,"Cold","Cold","A","A"
"26027","Michigan","Cass",5,5,"Cold","Cold","A","A"
"26029","Michigan","Charlevoix",6,6,"Cold","Cold","A","A"
"26031","Michigan","Cheboygan",6,6,"Cold","Cold","A","A"
"26033","Michigan","Chippewa",7,6,"Very Cold","Cold",NA,"A"
"26035","Michigan","Clare",6,6,"Cold","Cold","A","A"
"26037","Michigan","Clinton",5,5,"Cold","Cold","A","A"
"26039","Michigan","Crawford",6,6,"Cold","Cold","A","A"
"26041","Michigan","Delta",6,6,"Cold","Cold","A","A"
"26043","Michigan","Dickinson",6,6,"Cold","Cold","A","A"
"26045","Michigan","Eaton",5,5,"Cold","Cold","A","A"
"26047","Michigan","Emmet",6,6,"Cold","Cold","A","A"
"26049","Michigan","Genesee",5,5,"Cold","Cold","A","A"
"26051","Michigan","Gladwin",6,6,"Cold","Cold","A","A"
"26053","Michigan","Gogebic",7,6,"Very Cold","Cold",NA,"A"
"26055","Michigan","Grand Traverse",6,6,"Cold","Cold","A","A"
"26057","Michigan","Gratiot",5,5,"Cold","Cold","A","A"
"26059","Michigan","Hillsdale",5,5,"Cold","Cold","A","A"
"26061","Michigan","Houghton",7,6,"Very Cold","Cold",NA,"A"
"26063","Michigan","Huron",6,5,"Cold","Cold","A","A"
"26065","Michigan","Ingham",5,5,"Cold","Cold","A","A"
"26067","Michigan","Ionia",5,5,"Cold","Cold","A","A"
"26069","Michigan","Iosco",6,6,"Cold","Cold","A","A"
"26071","Michigan","Iron",7,6,"Very Cold","Cold",NA,"A"
"26073","Michigan","Isabella",6,6,"Cold","Cold","A","A"
"26075","Michigan","Jackson",5,5,"Cold","Cold","A","A"
"26077","Michigan","Kalamazoo",5,5,"Cold","Cold","A","A"
"26079","Michigan","Kalkaska",6,6,"Cold","Cold","A","A"
"26081","Michigan","Kent",5,5,"Cold","Cold","A","A"
"26083","Michigan","Keweenaw",7,7,"Very Cold","Very Cold",NA,NA
"26085","Michigan","Lake",6,6,"Cold","Cold","A","A"
"26087","Michigan","Lapeer",5,5,"Cold","Cold","A","A"
"26089","Michigan","Leelanau",6,6,"Cold","Cold","A","A"
"26091","Michigan","Lenawee",5,5,"Cold","Cold","A","A"
"26093","Michigan","Livingston",5,5,"Cold","Cold","A","A"
"26095","Michigan","Luce",7,6,"Very Cold","Cold",NA,"A"
"26097","Michigan","Mackinac",7,6,"Very Cold","Cold",NA,"A"
"26099","Michigan","Macomb",5,5,"Cold","Cold","A","A"
"26101","Michigan","Manistee",6,6,"Cold","Cold","A","A"
"26103","Michigan","Marquette",6,7,"Cold","Very Cold","A",NA
"26105","Michigan","Mason",6,6,"Cold","Cold","A","A"
"26107","Michigan","Mecosta",6,6,"Cold","Cold","A","A"
"26109","Michigan","Menominee",6,6,"Cold","Cold","A","A"
"26111","Michigan","Midland",5,5,"Cold","Cold","A","A"
"26113","Michigan","Missaukee",6,6,"Cold","Cold","A","A"
"26115","Michigan","Monroe",5,5,"Cold","Cold","A","A"
"26117","Michigan","Montcalm",5,5,"Cold","Cold","A","A"
"26119","Michigan","Montmorency",6,6,"Cold","Cold","A","A"
"26121","Michigan","Muskegon",5,5,"Cold","Cold","A","A"
"26123","Michigan","Newaygo",6,6,"Cold","Cold","A","A"
"26125","Michigan","Oakland",5,5,"Cold","Cold","A","A"
"26127","Michigan","Oceana",6,6,"Cold","Cold","A","A"
"26129","Michigan","Ogemaw",6,6,"Cold","Cold","A","A"
"26131","Michigan","Ontonagon",7,6,"Very Cold","Cold",NA,"A"
"26133","Michigan","Osceola",6,6,"Cold","Cold","A","A"
"26135","Michigan","Oscoda",6,6,"Cold","Cold","A","A"
"26137","Michigan","Otsego",6,6,"Cold","Cold","A","A"
"26139","Michigan","Ottawa",5,5,"Cold","Cold","A","A"
"26141","Michigan","Presque Isle",6,6,"Cold","Cold","A","A"
"26143","Michigan","Roscommon",6,6,"Cold","Cold","A","A"
"26145","Michigan","Saginaw",5,5,"Cold","Cold","A","A"
"26147","Michigan","St. Clair",5,5,"Cold","Cold","A","A"
"26149","Michigan","St. Joseph",5,5,"Cold","Cold","A","A"
"26151","Michigan","Sanilac",6,5,"Cold","Cold","A","A"
"26153","Michigan","Schoolcraft",7,6,"Very Cold","Cold",NA,"A"
"26155","Michigan","Shiawassee",5,5,"Cold","Cold","A","A"
"26157","Michigan","Tuscola",5,5,"Cold","Cold","A","A"
"26159","Michigan","Van Buren",5,5,"Cold","Cold","A","A"
"26161","Michigan","Washtenaw",5,5,"Cold","Cold","A","A"
"26163","Michigan","Wayne",5,5,"Cold","Cold","A","A"
"26165","Michigan","Wexford",6,6,"Cold","Cold","A","A"
"27001","Minnesota","Aitkin",7,7,"Very Cold","Very Cold",NA,NA
"27003","Minnesota","Anoka",6,6,"Cold","Cold","A","A"
"27005","Minnesota","Becker",7,6,"Very Cold","Cold",NA,"A"
"27007","Minnesota","Beltrami",7,7,"Very Cold","Very Cold",NA,NA
"27009","Minnesota","Benton",6,6,"Cold","Cold","A","A"
"27011","Minnesota","Big Stone",6,6,"Cold","Cold","A","A"
"27013","Minnesota","Blue Earth",6,6,"Cold","Cold","A","A"
"27015","Minnesota","Brown",6,6,"Cold","Cold","A","A"
"27017","Minnesota","Carlton",7,7,"Very Cold","Very Cold",NA,NA
"27019","Minnesota","Carver",6,6,"Cold","Cold","A","A"
"27021","Minnesota","Cass",7,7,"Very Cold","Very Cold",NA,NA
"27023","Minnesota","Chippewa",6,6,"Cold","Cold","A","A"
"27025","Minnesota","Chisago",6,6,"Cold","Cold","A","A"
"27027","Minnesota","Clay",7,6,"Very Cold","Cold",NA,"A"
"27029","Minnesota","Clearwater",7,7,"Very Cold","Very Cold",NA,NA
"27031","Minnesota","Cook",7,7,"Very Cold","Very Cold",NA,NA
"27033","Minnesota","Cottonwood",6,6,"Cold","Cold","A","A"
"27035","Minnesota","Crow Wing",7,7,"Very Cold","Very Cold",NA,NA
"27037","Minnesota","Dakota",6,6,"Cold","Cold","A","A"
"27039","Minnesota","Dodge",6,6,"Cold","Cold","A","A"
"27041","Minnesota","Douglas",6,6,"Cold","Cold","A","A"
"27043","Minnesota","Faribault",6,6,"Cold","Cold","A","A"
"27045","Minnesota","Fillmore",6,5,"Cold","Cold","A","A"
"27047","Minnesota","Freeborn",6,6,"Cold","Cold","A","A"
"27049","Minnesota","Goodhue",6,6,"Cold","Cold","A","A"
"27051","Minnesota","Grant",7,6,"Very Cold","Cold",NA,"A"
"27053","Minnesota","Hennepin",6,6,"Cold","Cold","A","A"
"27055","Minnesota","Houston",6,5,"Cold","Cold","A","A"
"27057","Minnesota","Hubbard",7,7,"Very Cold","Very Cold",NA,NA
"27059","Minnesota","Isanti",6,6,"Cold","Cold","A","A"
"27061","Minnesota","Itasca",7,7,"Very Cold","Very Cold",NA,NA
"27063","Minnesota","Jackson",6,6,"Cold","Cold","A","A"
"27065","Minnesota","Kanabec",7,6,"Very Cold","Cold",NA,"A"
"27067","Minnesota","Kandiyohi",6,6,"Cold","Cold","A","A"
"27069","Minnesota","Kittson",7,7,"Very Cold","Very Cold",NA,NA
"27071","Minnesota","Koochiching",7,7,"Very Cold","Very Cold",NA,NA
"27073","Minnesota","Lac qui Parle",6,6,"Cold","Cold","A","A"
"27075","Minnesota","Lake",7,7,"Very Cold","Very Cold",NA,NA
"27077","Minnesota","Lake of the Woods",7,7,"Very Cold","Very Cold",NA,NA
"27079","Minnesota","Le Sueur",6,6,"Cold","Cold","A","A"
"27081","Minnesota","Lincoln",6,6,"Cold","Cold","A","A"
"27083","Minnesota","Lyon",6,6,"Cold","Cold","A","A"
"27085","Minnesota","McLeod",6,6,"Cold","Cold","A","A"
"27087","Minnesota","Mahnomen",7,7,"Very Cold","Very Cold",NA,NA
"27089","Minnesota","Marshall",7,7,"Very Cold","Very Cold",NA,NA
"27091","Minnesota","Martin",6,6,"Cold","Cold","A","A"
"27093","Minnesota","Meeker",6,6,"Cold","Cold","A","A"
"27095","Minnesota","Mille Lacs",7,6,"Very Cold","Cold",NA,"A"
"27097","Minnesota","Morrison",6,6,"Cold","Cold","A","A"
"27099","Minnesota","Mower",6,6,"Cold","Cold","A","A"
"27101","Minnesota","Murray",6,6,"Cold","Cold","A","A"
"27103","Minnesota","Nicollet",6,6,"Cold","Cold","A","A"
"27105","Minnesota","Nobles",6,6,"Cold","Cold","A","A"
"27107","Minnesota","Norman",7,7,"Very Cold","Very Cold",NA,NA
"27109","Minnesota","Olmsted",6,6,"Cold","Cold","A","A"
"27111","Minnesota","Otter Tail",7,6,"Very Cold","Cold",NA,"A"
"27113","Minnesota","Pennington",7,7,"Very Cold","Very Cold",NA,NA
"27115","Minnesota","Pine",7,7,"Very Cold","Very Cold",NA,NA
"27117","Minnesota","Pipestone",6,6,"Cold","Cold","A","A"
"27119","Minnesota","Polk",7,7,"Very Cold","Very Cold",NA,NA
"27121","Minnesota","Pope",6,6,"Cold","Cold","A","A"
"27123","Minnesota","Ramsey",6,6,"Cold","Cold","A","A"
"27125","Minnesota","Red Lake",7,7,"Very Cold","Very Cold",NA,NA
"27127","Minnesota","Redwood",6,6,"Cold","Cold","A","A"
"27129","Minnesota","Renville",6,6,"Cold","Cold","A","A"
"27131","Minnesota","Rice",6,6,"Cold","Cold","A","A"
"27133","Minnesota","Rock",6,6,"Cold","Cold","A","A"
"27135","Minnesota","Roseau",7,7,"Very Cold","Very Cold",NA,NA
"27137","Minnesota","St. Louis",7,7,"Very Cold","Very Cold",NA,NA
"27139","Minnesota","Scott",6,6,"Cold","Cold","A","A"
"27141","Minnesota","Sherburne",6,6,"Cold","Cold","A","A"
"27143","Minnesota","Sibley",6,6,"Cold","Cold","A","A"
"27145","Minnesota","Stearns",6,6,"Cold","Cold","A","A"
"27147","Minnesota","Steele",6,6,"Cold","Cold","A","A"
"27149","Minnesota","Stevens",6,6,"Cold","Cold","A","A"
"27151","Minnesota","Swift",6,6,"Cold","Cold","A","A"
"27153","Minnesota","Todd",6,6,"Cold","Cold","A","A"
"27155","Minnesota","Traverse",6,6,"Cold","Cold","A","A"
"27157","Minnesota","Wabasha",6,6,"Cold","Cold","A","A"
"27159","Minnesota","Wadena",7,7,"Very Cold","Very Cold",NA,NA
"27161","Minnesota","Waseca",6,6,"Cold","Cold","A","A"
"27163","Minnesota","Washington",6,6,"Cold","Cold","A","A"
"27165","Minnesota","Watonwan",6,6,"Cold","Cold","A","A"
"27167","Minnesota","Wilkin",7,6,"Very Cold","Cold",NA,"A"
"27169","Minnesota","Winona",6,5,"Cold","Cold","A","A"
"27171","Minnesota","Wright",6,6,"Cold","Cold","A","A"
"27173","Minnesota","Yellow Medicine",6,6,"Cold","Cold","A","A"
"28001","Mississippi","Adams",3,3,"Hot-Humid","Hot-Humid","A","A"
"28003","Mississippi","Alcorn",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28005","Mississippi","Amite",3,3,"Hot-Humid","Hot-Humid","A","A"
"28007","Mississippi","Attala",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28009","Mississippi","Benton",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28011","Mississippi","Bolivar",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28013","Mississippi","Calhoun",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28015","Mississippi","Carroll",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28017","Mississippi","Chickasaw",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28019","Mississippi","Choctaw",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28021","Mississippi","Claiborne",3,3,"Hot-Humid","Hot-Humid","A","A"
"28023","Mississippi","Clarke",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28025","Mississippi","Clay",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28027","Mississippi","Coahoma",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28029","Mississippi","Copiah",3,3,"Hot-Humid","Hot-Humid","A","A"
"28031","Mississippi","Covington",3,3,"Hot-Humid","Hot-Humid","A","A"
"28033","Mississippi","DeSoto",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28035","Mississippi","Forrest",3,3,"Hot-Humid","Hot-Humid","A","A"
"28037","Mississippi","Franklin",3,3,"Hot-Humid","Hot-Humid","A","A"
"28039","Mississippi","George",3,2,"Hot-Humid","Hot-Humid","A","A"
"28041","Mississippi","Greene",3,3,"Hot-Humid","Hot-Humid","A","A"
"28043","Mississippi","Grenada",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28045","Mississippi","Hancock",2,2,"Hot-Humid","Hot-Humid","A","A"
"28047","Mississippi","Harrison",2,2,"Hot-Humid","Hot-Humid","A","A"
"28049","Mississippi","Hinds",3,3,"Hot-Humid","Hot-Humid","A","A"
"28051","Mississippi","Holmes",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28053","Mississippi","Humphreys",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28055","Mississippi","Issaquena",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28057","Mississippi","Itawamba",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28059","Mississippi","Jackson",2,2,"Hot-Humid","Hot-Humid","A","A"
"28061","Mississippi","Jasper",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28063","Mississippi","Jefferson",3,3,"Hot-Humid","Hot-Humid","A","A"
"28065","Mississippi","Jefferson Davis",3,3,"Hot-Humid","Hot-Humid","A","A"
"28067","Mississippi","Jones",3,3,"Hot-Humid","Hot-Humid","A","A"
"28069","Mississippi","Kemper",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28071","Mississippi","Lafayette",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28073","Mississippi","Lamar",3,3,"Hot-Humid","Hot-Humid","A","A"
"28075","Mississippi","Lauderdale",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28077","Mississippi","Lawrence",3,3,"Hot-Humid","Hot-Humid","A","A"
"28079","Mississippi","Leake",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28081","Mississippi","Lee",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28083","Mississippi","Leflore",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28085","Mississippi","Lincoln",3,3,"Hot-Humid","Hot-Humid","A","A"
"28087","Mississippi","Lowndes",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28089","Mississippi","Madison",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28091","Mississippi","Marion",3,3,"Hot-Humid","Hot-Humid","A","A"
"28093","Mississippi","Marshall",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28095","Mississippi","Monroe",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28097","Mississippi","Montgomery",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"28099","Mississippi","Neshoba",3,3,"Mixed-Humid","Mixed-Humid","A","A"
